기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자,시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,422,2.02E+11,2020-05-04 20:46,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,221,2.02E+11,2020-05-04 20:46,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,120,2.02E+11,2020-05-04 20:46,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,343,2.02E+11,2020-05-04 20:46,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,105,2.02E+11,2020-05-04 20:46,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,160,2.02E+11,2020-05-04 20:46,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,301,2.02E+11,2020-05-04 20:46,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,110,2.02E+11,2020-05-04 20:46,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,110,2.02E+11,2020-05-04 20:46,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,154,2.02E+11,2020-05-04 20:46,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,144,2.02E+11,2020-05-04 20:46,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,123,2.02E+11,2020-05-04 20:47,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,715,2.02E+11,2020-05-04 20:47,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,162,2.02E+11,2020-05-04 20:47,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,173,2.02E+11,2020-05-04 20:47,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,183,2.02E+11,2020-05-04 20:47,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,182,2.02E+11,2020-05-04 20:47,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,163,2.02E+11,2020-05-04 20:47,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,128,2.02E+11,2020-05-04 20:47,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,316,2.02E+11,2020-05-04 20:47,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,109,2.02E+11,2020-05-04 20:47,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,227,2.02E+11,2020-05-04 20:47,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,829,2.02E+11,2020-05-04 20:47,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,522,2.02E+11,2020-05-04 20:48,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-04 20:48,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,193,2.02E+11,2020-05-04 20:48,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,255,2.02E+11,2020-05-04 20:48,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,111,2.02E+11,2020-05-04 20:48,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,174,2.02E+11,2020-05-04 20:48,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,176,2.02E+11,2020-05-04 20:58,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,118,2.02E+11,2020-05-04 20:58,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,415,2.02E+11,2020-05-04 20:58,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,235,2.02E+11,2020-05-04 20:58,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,370,2.02E+11,2020-05-04 20:58,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,365,2.02E+11,2020-05-04 20:58,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,231,2.02E+11,2020-05-04 20:58,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,58,2.02E+11,2020-05-04 20:58,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,147,2.02E+11,2020-05-04 20:58,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,82,2.02E+11,2020-05-04 20:58,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,291,2.02E+11,2020-05-04 20:59,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,222,2.02E+11,2020-05-04 20:59,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,177,2.02E+11,2020-05-04 20:59,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,287,2.02E+11,2020-05-04 20:59,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,269,2.02E+11,2020-05-04 20:59,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,132,2.02E+11,2020-05-04 20:59,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,367,2.02E+11,2020-05-04 20:59,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,181,2.02E+11,2020-05-04 20:59,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,146,2.02E+11,2020-05-04 20:59,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,329,2.02E+11,2020-05-04 20:59,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,73,2.02E+11,2020-05-04 20:59,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,112,2.02E+11,2020-05-04 20:59,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,316,2.02E+11,2020-05-04 20:59,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,107,2.02E+11,2020-05-04 20:59,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,111,2.02E+11,2020-05-04 20:59,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,140,2.02E+11,2020-05-04 20:59,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,154,2.02E+11,2020-05-04 20:59,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,117,2.02E+11,2020-05-04 21:00,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,679,2.02E+11,2020-05-04 21:00,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,203,2.02E+11,2020-05-04 21:00,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,155,2.02E+11,2020-05-04 21:00,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,174,2.02E+11,2020-05-04 21:00,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,165,2.02E+11,2020-05-04 21:00,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,186,2.02E+11,2020-05-04 21:00,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,138,2.02E+11,2020-05-04 21:00,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,276,2.02E+11,2020-05-04 21:00,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,131,2.02E+11,2020-05-04 21:00,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,226,2.02E+11,2020-05-04 21:00,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,728,2.02E+11,2020-05-04 21:00,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,505,2.02E+11,2020-05-04 21:01,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-04 21:01,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,175,2.02E+11,2020-05-04 21:01,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,271,2.02E+11,2020-05-04 21:01,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,131,2.02E+11,2020-05-04 21:01,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,172,2.02E+11,2020-05-04 21:01,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,00000000-2,2.02E+11,2020-05-04 21:11,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,00000000-2,2.02E+11,2020-05-04 21:11,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,00000000-2,2.02E+11,2020-05-04 21:11,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,00000000-2,2.02E+11,2020-05-04 21:11,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,00000000-2,2.02E+11,2020-05-04 21:11,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,00000000-2,2.02E+11,2020-05-04 21:11,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,00000000-2,2.02E+11,2020-05-04 21:11,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,00000000-2,2.02E+11,2020-05-04 21:11,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,00000000-2,2.02E+11,2020-05-04 21:11,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,00000000-2,2.02E+11,2020-05-04 21:12,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,00000000-2,2.02E+11,2020-05-04 21:12,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,00000000-2,2.02E+11,2020-05-04 21:12,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,00000000-2,2.02E+11,2020-05-04 21:12,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,00000000-2,2.02E+11,2020-05-04 21:12,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,00000000-2,2.02E+11,2020-05-04 21:12,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,00000000-2,2.02E+11,2020-05-04 21:12,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,00000000-2,2.02E+11,2020-05-04 21:12,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,164,2.02E+11,2020-05-04 21:12,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,120,2.02E+11,2020-05-04 21:12,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,285,2.02E+11,2020-05-04 21:12,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,77,2.02E+11,2020-05-04 21:12,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,129,2.02E+11,2020-05-04 21:12,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,243,2.02E+11,2020-05-04 21:12,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,94,2.02E+11,2020-05-04 21:12,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,98,2.02E+11,2020-05-04 21:12,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,133,2.02E+11,2020-05-04 21:12,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,101,2.02E+11,2020-05-04 21:12,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,123,2.02E+11,2020-05-04 21:13,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,620,2.02E+11,2020-05-04 21:13,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,199,2.02E+11,2020-05-04 21:13,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,170,2.02E+11,2020-05-04 21:13,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,140,2.02E+11,2020-05-04 21:13,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,189,2.02E+11,2020-05-04 21:13,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,199,2.02E+11,2020-05-04 21:13,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,110,2.02E+11,2020-05-04 21:13,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,276,2.02E+11,2020-05-04 21:13,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,81,2.02E+11,2020-05-04 21:13,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,162,2.02E+11,2020-05-04 21:13,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,744,2.02E+11,2020-05-04 21:13,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,486,2.02E+11,2020-05-04 21:14,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-04 21:14,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,155,2.02E+11,2020-05-04 21:14,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,238,2.02E+11,2020-05-04 21:14,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,133,2.02E+11,2020-05-04 21:14,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,141,2.02E+11,2020-05-04 21:14,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,188,2.02E+11,2020-05-04 21:24,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,102,2.02E+11,2020-05-04 21:24,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,386,2.02E+11,2020-05-04 21:24,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,223,2.02E+11,2020-05-04 21:24,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,299,2.02E+11,2020-05-04 21:24,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,328,2.02E+11,2020-05-04 21:24,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,240,2.02E+11,2020-05-04 21:24,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,70,2.02E+11,2020-05-04 21:24,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,145,2.02E+11,2020-05-04 21:24,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,77,2.02E+11,2020-05-04 21:24,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,211,2.02E+11,2020-05-04 21:25,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,193,2.02E+11,2020-05-04 21:25,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,112,2.02E+11,2020-05-04 21:25,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,279,2.02E+11,2020-05-04 21:25,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,228,2.02E+11,2020-05-04 21:25,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,113,2.02E+11,2020-05-04 21:25,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,292,2.02E+11,2020-05-04 21:25,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,173,2.02E+11,2020-05-04 21:25,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,107,2.02E+11,2020-05-04 21:25,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,362,2.02E+11,2020-05-04 21:25,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,77,2.02E+11,2020-05-04 21:25,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,112,2.02E+11,2020-05-04 21:25,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,286,2.02E+11,2020-05-04 21:25,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,93,2.02E+11,2020-05-04 21:25,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,115,2.02E+11,2020-05-04 21:25,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,126,2.02E+11,2020-05-04 21:25,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,112,2.02E+11,2020-05-04 21:26,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,144,2.02E+11,2020-05-04 21:26,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,659,2.02E+11,2020-05-04 21:26,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,152,2.02E+11,2020-05-04 21:26,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,187,2.02E+11,2020-05-04 21:26,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,159,2.02E+11,2020-05-04 21:26,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,177,2.02E+11,2020-05-04 21:26,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,228,2.02E+11,2020-05-04 21:26,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,145,2.02E+11,2020-05-04 21:26,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,323,2.02E+11,2020-05-04 21:26,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,116,2.02E+11,2020-05-04 21:26,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,161,2.02E+11,2020-05-04 21:26,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,803,2.02E+11,2020-05-04 21:26,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,509,2.02E+11,2020-05-04 21:27,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-04 21:27,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,145,2.02E+11,2020-05-04 21:27,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,231,2.02E+11,2020-05-04 21:27,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,125,2.02E+11,2020-05-04 21:27,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,177,2.02E+11,2020-05-04 21:27,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,176,2.02E+11,2020-05-04 21:37,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,94,2.02E+11,2020-05-04 21:37,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,341,2.02E+11,2020-05-04 21:37,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,194,2.02E+11,2020-05-04 21:37,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,259,2.02E+11,2020-05-04 21:37,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,261,2.02E+11,2020-05-04 21:37,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,250,2.02E+11,2020-05-04 21:37,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,61,2.02E+11,2020-05-04 21:37,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,124,2.02E+11,2020-05-04 21:37,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,53,2.02E+11,2020-05-04 21:38,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,183,2.02E+11,2020-05-04 21:38,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,191,2.02E+11,2020-05-04 21:38,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,119,2.02E+11,2020-05-04 21:38,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,258,2.02E+11,2020-05-04 21:38,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,235,2.02E+11,2020-05-04 21:38,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,119,2.02E+11,2020-05-04 21:38,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,285,2.02E+11,2020-05-04 21:38,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,142,2.02E+11,2020-05-04 21:38,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,101,2.02E+11,2020-05-04 21:38,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,323,2.02E+11,2020-05-04 21:38,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,80,2.02E+11,2020-05-04 21:38,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,107,2.02E+11,2020-05-04 21:38,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,242,2.02E+11,2020-05-04 21:38,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,83,2.02E+11,2020-05-04 21:38,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,113,2.02E+11,2020-05-04 21:38,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,154,2.02E+11,2020-05-04 21:39,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,96,2.02E+11,2020-05-04 21:39,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,136,2.02E+11,2020-05-04 21:39,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,728,2.02E+11,2020-05-04 21:39,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,160,2.02E+11,2020-05-04 21:39,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,200,2.02E+11,2020-05-04 21:39,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,157,2.02E+11,2020-05-04 21:39,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,163,2.02E+11,2020-05-04 21:39,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,192,2.02E+11,2020-05-04 21:39,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,122,2.02E+11,2020-05-04 21:39,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,320,2.02E+11,2020-05-04 21:39,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,102,2.02E+11,2020-05-04 21:39,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,139,2.02E+11,2020-05-04 21:39,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,714,2.02E+11,2020-05-04 21:40,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,431,2.02E+11,2020-05-04 21:40,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-04 21:40,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,137,2.02E+11,2020-05-04 21:40,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,211,2.02E+11,2020-05-04 21:40,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,140,2.02E+11,2020-05-04 21:40,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,142,2.02E+11,2020-05-04 21:40,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,148,2.02E+11,2020-05-04 21:50,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,94,2.02E+11,2020-05-04 21:50,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,363,2.02E+11,2020-05-04 21:50,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,210,2.02E+11,2020-05-04 21:50,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,188,2.02E+11,2020-05-04 21:50,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,229,2.02E+11,2020-05-04 21:50,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,225,2.02E+11,2020-05-04 21:50,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,50,2.02E+11,2020-05-04 21:50,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,125,2.02E+11,2020-05-04 21:51,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,56,2.02E+11,2020-05-04 21:51,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,162,2.02E+11,2020-05-04 21:51,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,162,2.02E+11,2020-05-04 21:51,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,142,2.02E+11,2020-05-04 21:51,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,273,2.02E+11,2020-05-04 21:51,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,194,2.02E+11,2020-05-04 21:51,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,86,2.02E+11,2020-05-04 21:51,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,236,2.02E+11,2020-05-04 21:51,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,177,2.02E+11,2020-05-04 21:51,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,94,2.02E+11,2020-05-04 21:51,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,338,2.02E+11,2020-05-04 21:51,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,66,2.02E+11,2020-05-04 21:51,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,105,2.02E+11,2020-05-04 21:51,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,243,2.02E+11,2020-05-04 21:51,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,107,2.02E+11,2020-05-04 21:51,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,78,2.02E+11,2020-05-04 21:51,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,179,2.02E+11,2020-05-04 21:52,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,109,2.02E+11,2020-05-04 21:52,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,125,2.02E+11,2020-05-04 21:52,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,684,2.02E+11,2020-05-04 21:52,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,154,2.02E+11,2020-05-04 21:52,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,209,2.02E+11,2020-05-04 21:52,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,149,2.02E+11,2020-05-04 21:52,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,146,2.02E+11,2020-05-04 21:52,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,195,2.02E+11,2020-05-04 21:52,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,131,2.02E+11,2020-05-04 21:52,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,274,2.02E+11,2020-05-04 21:52,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,64,2.02E+11,2020-05-04 21:52,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,129,2.02E+11,2020-05-04 21:53,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,852,2.02E+11,2020-05-04 21:53,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,422,2.02E+11,2020-05-04 21:53,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-04 21:53,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,128,2.02E+11,2020-05-04 21:53,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,200,2.02E+11,2020-05-04 21:53,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,112,2.02E+11,2020-05-04 21:53,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,134,2.02E+11,2020-05-04 21:53,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,143,2.02E+11,2020-05-04 22:03,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,95,2.02E+11,2020-05-04 22:03,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,333,2.02E+11,2020-05-04 22:03,구로시장,,,
